,AREA,PERIMETER,ANGLE,FERET,FERETX,FERETY,FERETZ,MINFERET,LENGTH,Area/Perimeter,Perimeter/Angle,Area/Angle,Area/FeretX,Area/FeretY,Area/FeretZ,Perimeter/FeretX,Perimeter/FeretY,Perimeter/FeretZ,Angle/FeretX,Angle/FeretY,Angle/FeretZ,TYPE
4,209572,1834,0,649.419,0,0,138.183,433,0,114.2704471,0,0,0,0,1516.626503,0,0,13.27225491,0,0,0,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,113,112.45,-9.211,112.45,618,471,170.789,0,112.45,1.004891063,-12.20822929,-12.26794051,0.182847896,0.239915074,0.661635117,0.181957929,0.238747346,0.658414769,-0.014904531,-0.019556263,-0.053932045,First
2,29,28.46,-108.435,28.46,669,495,71.565,0,28.46,1.018973999,-0.262461382,-0.267441324,0.043348281,0.058585859,0.405226018,0.042541106,0.057494949,0.39768043,-0.162085202,-0.219060606,-1.515195976,First
3,63,61.774,-29.055,61.774,642,465,150.945,0,61.774,1.019846537,-2.126105662,-2.168301497,0.098130841,0.135483871,0.417370565,0.096221184,0.132847312,0.409248402,-0.045257009,-0.062483871,-0.19248733,First
4,85,84.214,-175.914,84.214,630,483,4.086,8.88E-16,84.214,1.009333365,-0.478722558,-0.48319065,0.134920635,0.175983437,20.80274107,0.133673016,0.174356108,20.6103769,-0.279228571,-0.36421118,-43.05286344,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,100,99,0,99,591,444,0,0,99,1.01010101,0,0,0.169204738,0.225225225,0,0.16751269,0.222972973,0,0,0,0,First
2,37,36.125,-94.764,36.125,636,465,85.236,0,36.125,1.024221453,-0.381210164,-0.390443628,0.058176101,0.079569892,0.434088883,0.056800314,0.077688172,0.423823267,-0.149,-0.203793548,-1.111783753,First
3,80,79.202,-24.624,79.202,600,429,155.376,0,79.202,1.010075503,-3.216455491,-3.248862898,0.133333333,0.186480186,0.514880033,0.132003333,0.184620047,0.509744105,-0.04104,-0.057398601,-0.158480074,First
4,85,83.57,-158.962,83.57,600,459,21.038,0,83.57,1.017111404,-0.525723129,-0.534718989,0.141666667,0.185185185,4.040308014,0.139283333,0.182069717,3.972335773,-0.264936667,-0.34632244,-7.555946383,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,94,93,0,93,621,591,0,0,93,1.010752688,0,0,0.15136876,0.159052453,0,0.149758454,0.157360406,0,0,0,0,First
2,37,36.497,-80.538,36.497,660,573,99.462,0,36.497,1.013781955,-0.453164966,-0.459410465,0.056060606,0.064572426,0.372001367,0.055298485,0.06369459,0.36694416,-0.122027273,-0.140554974,-0.809736382,First
3,63,61.774,-150.945,61.774,636,609,29.055,0,61.774,1.019846537,-0.409248402,-0.417370565,0.099056604,0.103448276,2.168301497,0.097128931,0.10143514,2.126105662,-0.237334906,-0.247857143,-5.195147135,First
4,71,69.778,-25.463,69.778,636,576,154.537,0,69.778,1.017512683,-2.740368378,-2.788359581,0.11163522,0.123263889,0.459436899,0.109713836,0.121142361,0.451529407,-0.040036164,-0.044206597,-0.164769602,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,85,84.054,-2.045,84.054,627,591,177.955,0,84.054,1.01125467,-41.10220049,-41.56479218,0.135566188,0.143824027,0.477648844,0.134057416,0.14222335,0.472332893,-0.003261563,-0.003460237,-0.011491669,First
2,31,30.15,-84.289,30.15,669,579,95.711,0,30.15,1.028192371,-0.35769792,-0.367782273,0.046337818,0.053540587,0.323891716,0.045067265,0.052072539,0.315010814,-0.125992526,-0.145576857,-0.880661575,First
3,66,64.622,-21.801,64.622,639,579,158.199,0,64.622,1.021324007,-2.964175955,-3.027384065,0.103286385,0.113989637,0.417196063,0.10112989,0.111609672,0.408485515,-0.034117371,-0.03765285,-0.137807445,First
4,63,61.774,-150.945,61.774,636,609,29.055,0,61.774,1.019846537,-0.409248402,-0.417370565,0.099056604,0.103448276,2.168301497,0.097128931,0.10143514,2.126105662,-0.237334906,-0.247857143,-5.195147135,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,82,81,0,81,615,453,0,0,81,1.012345679,0,0,0.133333333,0.181015453,0,0.131707317,0.178807947,0,0,0,0,First
2,37,36.125,-85.236,36.125,648,429,94.764,0,36.125,1.024221453,-0.423823267,-0.434088883,0.057098765,0.086247086,0.390443628,0.055748457,0.084207459,0.381210164,-0.131537037,-0.198685315,-0.899455489,First
3,76,75.18,-28.61,75.18,618,429,151.39,0,75.18,1.010907156,-2.627752534,-2.656413841,0.122977346,0.177156177,0.502014664,0.121650485,0.175244755,0.49659819,-0.046294498,-0.066689977,-0.188982099,First
4,59,58.249,-145.491,58.249,618,462,34.509,0,58.249,1.012892925,-0.400361534,-0.405523366,0.095469256,0.127705628,1.709698919,0.094254045,0.126080087,1.68793648,-0.23542233,-0.314915584,-4.216030601,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,103,102.176,-3.366,102.176,597,579,176.634,0,102.176,1.008064516,-30.35531788,-30.60011884,0.172529313,0.177892919,0.583126691,0.171149079,0.176469775,0.578461678,-0.005638191,-0.005813472,-0.019056354,First
2,31,30.15,-95.711,30.15,648,603,84.289,4.44E-16,30.15,1.028192371,-0.315010814,-0.323891716,0.047839506,0.051409619,0.367782273,0.046527778,0.05,0.35769792,-0.14770216,-0.15872471,-1.135509972,First
3,82,80.777,-31.329,80.777,603,567,148.671,0,80.777,1.015140448,-2.578345941,-2.617383255,0.135986733,0.144620811,0.55155343,0.133958541,0.142463845,0.543327212,-0.051955224,-0.055253968,-0.210727042,First
4,96,95.341,-167.276,95.341,606,591,12.724,0,95.341,1.006912032,-0.569962218,-0.573901815,0.158415842,0.162436548,7.544797234,0.157328383,0.161321489,7.493005344,-0.276033003,-0.283038917,-13.14649481,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,97,96.047,-14.47,96.047,567,453,165.53,0,96.047,1.009922226,-6.637664133,-6.703524534,0.171075838,0.214128035,0.585996496,0.169395062,0.212024283,0.580239232,-0.025520282,-0.031942605,-0.087416178,First
2,39,37.947,-108.435,37.947,618,489,71.565,0,37.947,1.027749229,-0.349951584,-0.359662471,0.063106796,0.079754601,0.544959128,0.061402913,0.077601227,0.530245232,-0.175461165,-0.221748466,-1.515195976,First
3,72,70.803,-36.384,70.803,585,447,143.616,0,70.803,1.016906063,-1.945992744,-1.978891821,0.123076923,0.161073826,0.501336898,0.121030769,0.158395973,0.493002172,-0.062194872,-0.081395973,-0.253342246,First
4,97,96,180,96,570,465,0,0,96,1.010416667,0.533333333,0.538888889,0.170175439,0.208602151,0,0.168421053,0.206451613,0,0.315789474,0.387096774,0,First
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,First
1,101,99.725,-15.709,99.725,582,525,164.291,0,99.725,1.012785159,-6.348271691,-6.429435356,0.173539519,0.192380952,0.614762829,0.171348797,0.189952381,0.607002209,-0.026991409,-0.029921905,-0.095616924,First
2,36,35.114,-109.983,35.114,633,561,70.017,0,35.114,1.025232101,-0.319267523,-0.327323314,0.056872038,0.064171123,0.514160847,0.055472354,0.0625918,0.501506777,-0.173748815,-0.196048128,-1.570804233,First
